h5_index,set_type,cluster_label
74537,train,2
74538,train,4
74539,train,1
74540,train,1
74541,train,0
74542,train,1
74543,train,2
74544,train,4
74545,train,0
74546,train,4
74547,train,2
74548,train,2
74549,train,0
74550,train,4
74551,train,5
74552,train,1
74553,train,1
74554,train,1
74555,train,1
74556,train,5
74557,train,4
74558,train,1
74559,train,1
74560,train,4
74561,train,1
74562,train,5
74563,train,1
74564,train,4
74565,train,4
74566,train,5
74567,train,1
74568,train,2
74569,train,1
74570,train,4
74571,train,1
74572,train,3
74573,train,1
74574,train,1
74575,train,5
74576,train,5
74577,train,5
74578,train,1
74579,train,1
74580,train,1
74581,train,2
74582,train,4
74583,train,2
74584,train,0
74585,train,5
74586,train,5
74587,train,1
74588,train,1
74589,train,4
74590,train,1
74591,train,1
74592,train,4
74593,train,0
74594,train,3
74595,train,1
74596,train,4
74597,train,1
74598,train,5
74599,train,0
74600,train,1
74601,train,1
74602,train,1
74603,train,1
74604,train,1
74605,train,2
74606,train,1
74607,train,4
74608,train,1
74609,train,0
74610,train,1
74611,train,5
74612,train,1
74613,train,1
74614,train,5
74615,train,5
74616,train,4
74617,train,1
74618,train,2
74619,train,1
74620,train,5
74621,train,5
74622,train,2
74623,train,1
74624,train,4
74625,train,1
74626,train,1
74627,train,4
74628,train,5
74629,train,4
74630,train,1
74631,train,2
74632,train,1
74633,train,0
74634,train,4
74635,train,1
74636,train,1
74637,train,1
74638,train,5
74639,train,2
74640,train,4
74641,train,1
74642,train,2
74643,train,1
74644,train,3
74645,train,0
74646,train,1
74647,train,1
74648,train,5
74649,train,0
74650,train,1
74651,train,1
74652,train,4
74653,train,4
74654,train,4
74655,train,5
74656,train,2
74657,train,4
74658,train,0
74659,train,1
74660,train,4
74661,train,1
74662,train,1
74663,train,0
74664,train,0
74665,train,1
74666,train,1
74667,train,4
74668,train,5
74669,train,4
74670,train,1
74671,train,0
74672,train,2
74673,train,2
74674,train,1
74675,train,0
74676,train,1
74677,train,2
74678,train,5
74679,train,4
74680,train,3
74681,train,0
74682,train,5
74683,train,5
74684,train,1
74685,train,1
74686,train,2
74687,train,1
74688,train,2
74689,train,0
74690,train,4
74691,train,5
74692,train,2
74693,train,4
74694,train,0
74695,train,3
74696,train,0
74697,train,5
74698,train,1
74699,train,1
74700,train,0
74701,train,1
74702,train,1
74703,train,2
74704,train,1
74705,train,1
74706,train,4
74707,train,0
74708,train,0
74709,train,1
74710,train,4
74711,train,0
74712,train,1
74713,train,0
74714,train,1
74715,train,0
74716,train,5
74717,train,1
74718,train,2
74719,train,1
74720,train,1
74721,train,1
74722,train,5
74723,train,3
74724,train,1
74725,train,0
74726,train,1
74727,train,1
74728,train,3
74729,train,1
74730,train,4
74731,train,0
74732,train,1
74733,train,2
74734,train,1
74735,train,5
74736,train,4
74737,train,1
74738,train,5
74739,train,4
74740,train,4
74741,train,1
74742,train,5
74743,train,1
74744,train,0
74745,train,1
74746,train,1
74747,train,4
74748,train,1
74749,train,1
74750,train,1
74751,train,5
74752,train,2
74753,train,0
74754,train,4
74755,train,0
74756,train,1
74757,train,1
74758,train,0
74759,train,1
74760,train,0
74761,train,2
74762,train,3
74763,train,5
74764,train,2
74765,train,4
74766,train,1
74767,train,5
74768,train,5
74769,train,5
74770,train,5
74771,train,1
74772,train,5
74773,train,5
74774,train,4
74775,train,1
74776,train,1
74777,train,4
74778,train,2
74779,train,5
74780,train,1
74781,train,5
74782,train,1
74783,train,1
74784,train,1
74785,train,5
74786,train,5
74787,train,4
74788,train,5
74789,train,3
74790,train,1
74791,train,4
74792,train,5
74793,train,0
74794,train,1
74795,train,1
74796,train,4
74797,train,2
74798,train,5
74799,train,0
74800,train,2
74801,train,5
74802,train,1
74803,train,0
74804,train,2
74805,train,3
74806,train,4
74807,train,5
74808,train,0
74809,train,4
74810,train,0
74811,train,2
74812,train,5
74813,train,1
74814,train,1
74815,train,1
74816,train,5
74817,train,0
74818,train,2
74819,train,2
74820,train,4
74821,train,5
74822,train,4
74823,train,0
74824,train,1
74825,train,0
74826,train,5
74827,train,1
74828,train,0
74829,train,5
74830,train,1
74831,train,1
74832,train,1
74833,train,1
74834,train,4
74835,train,1
74836,train,5
74837,train,5
74838,train,1
74839,train,4
74840,train,0
74841,train,2
74842,train,0
74843,train,2
74844,train,1
74845,train,1
74846,train,0
74847,train,5
74848,train,1
74849,train,4
74850,train,2
74851,train,1
74852,train,4
74853,train,5
74854,train,5
74855,train,2
74856,train,5
74857,train,0
74858,train,2
74859,train,4
74860,train,0
74861,train,1
74862,train,2
74863,train,0
74864,train,5
74865,train,0
74866,train,4
74867,train,1
74868,train,1
74869,train,2
74870,train,3
74871,train,1
74872,train,1
74873,train,4
74874,train,1
74875,train,2
74876,train,1
74877,train,3
74878,train,2
74879,train,1
74880,train,4
74881,train,0
74882,train,1
74883,train,1
74884,train,4
74885,train,0
74886,train,0
74887,train,0
74888,train,0
74889,train,1
74890,train,5
74891,train,1
74892,train,0
74893,train,1
74894,train,5
74895,train,4
74896,train,4
74897,train,1
74898,train,5
74899,train,5
74900,train,1
74901,train,2
74902,train,0
74903,train,4
74904,train,1
74905,train,4
74906,train,0
74907,train,4
74908,train,2
74909,train,4
74910,train,0
74911,train,0
74912,train,1
74913,train,5
74914,train,1
74915,train,1
74916,train,1
74917,train,5
74918,train,0
74919,train,2
74920,train,1
74921,train,1
74922,train,5
74923,train,2
74924,train,1
74925,train,1
74926,train,2
74927,train,5
74928,train,4
74929,train,5
74930,train,0
74931,train,4
74932,train,2
74933,train,2
74934,train,1
74935,train,1
74936,train,1
74937,train,4
74938,train,0
74939,train,0
74940,train,1
74941,train,1
74942,train,0
74943,train,5
74944,train,0
74945,train,2
74946,train,0
74947,train,5
74948,train,3
74949,train,0
74950,train,2
74951,train,0
74952,train,2
74953,train,1
74954,train,5
74955,train,0
74956,train,4
74957,train,0
74958,train,0
74959,train,1
74960,train,1
74961,train,0
74962,train,5
74963,train,4
74964,train,1
74965,train,1
74966,train,2
74967,train,1
74968,train,0
74969,train,1
74970,train,3
74971,train,2
74972,train,1
74973,train,1
74974,train,2
74975,train,4
74976,train,1
74977,train,2
74978,train,1
74979,train,3
74980,train,0
74981,train,2
74982,train,1
74983,train,1
74984,train,4
74985,train,1
74986,train,1
74987,train,1
74988,train,4
74989,train,1
74990,train,5
74991,train,1
74992,train,5
74993,train,4
74994,train,1
74995,train,1
74996,train,5
74997,train,2
74998,train,3
74999,train,0
75000,train,4
75001,train,5
75002,train,2
75003,train,1
75004,train,0
75005,train,1
75006,train,1
75007,train,1
75008,train,0
75009,train,2
75010,train,1
75011,train,1
75012,train,4
75013,train,1
75014,train,0
75015,train,5
75016,train,0
75017,train,4
75018,train,2
75019,train,2
75020,train,1
75021,train,5
75022,train,4
75023,train,0
75024,train,5
75025,train,0
75026,train,5
75027,train,2
75028,train,1
75029,train,5
75030,train,1
75031,train,1
75032,train,4
75033,train,3
75034,train,3
75035,train,1
75036,train,0
75037,train,4
75038,train,1
75039,train,1
75040,train,5
75041,train,1
75042,train,5
75043,train,1
75044,train,0
75045,train,0
75046,train,5
75047,train,5
75048,train,3
75049,train,1
75050,train,5
75051,train,0
75052,train,1
75053,train,2
75054,train,1
75055,train,1
75056,train,0
75057,train,2
75058,train,1
75059,train,1
75060,train,1
75061,train,0
75062,train,0
75063,train,4
75064,train,1
75065,train,5
75066,train,3
75067,train,1
75068,train,4
75069,train,0
75070,train,0
75071,train,2
75072,train,5
75073,train,5
75074,train,4
75075,train,4
75076,train,2
75077,train,5
75078,train,1
75079,train,0
75080,train,0
75081,train,0
75082,train,1
75083,train,5
75084,train,2
75085,train,5
75086,train,4
75087,train,1
75088,train,4
75089,train,4
75090,train,1
75091,train,5
75092,train,1
75093,train,5
75094,train,2
75095,train,1
75096,train,2
75097,train,1
75098,train,2
75099,train,1
75100,train,1
75101,train,1
75102,train,3
75103,train,4
75104,train,1
75105,train,5
75106,train,1
75107,train,2
75108,train,4
75109,train,4
75110,train,5
75111,train,1
75112,train,1
75113,train,3
75114,train,4
75115,train,1
75116,train,4
75117,train,4
75118,train,0
75119,train,1
75120,train,1
75121,train,5
75122,train,1
75123,train,4
75124,train,2
75125,train,3
75126,train,2
75127,train,1
75128,train,4
75129,train,1
75130,train,0
75131,train,4
75132,train,2
75133,train,5
75134,train,4
75135,train,4
75136,train,1
75137,train,2
75138,train,0
75139,train,5
75140,train,0
75141,train,0
75142,train,1
75143,train,5
75144,train,0
75145,train,3
75146,train,1
75147,train,0
75148,train,3
75149,train,1
75150,train,1
75151,train,2
75152,train,3
75153,train,5
75154,train,5
75155,train,3
75156,train,0
75157,train,4
75158,train,5
75159,train,0
75160,train,2
75161,train,2
75162,train,4
75163,train,2
75164,train,3
75165,train,1
75166,train,4
75167,train,1
75168,train,4
75169,train,1
75170,train,0
75171,train,2
75172,train,2
75173,train,1
75174,train,0
75175,train,1
75176,train,5
75177,train,2
75178,train,0
75179,train,0
75180,train,2
75181,train,0
75182,train,1
75183,train,0
75184,train,1
75185,train,2
75186,train,5
75187,train,1
75188,train,5
75189,train,5
75190,train,4
75191,train,5
75192,train,5
75193,train,5
75194,train,0
75195,train,1
75196,train,4
75197,train,1
75198,train,4
75199,train,4
75200,train,1
75201,train,5
75202,train,1
75203,train,4
75204,train,5
75205,train,1
75206,train,0
75207,train,5
75208,train,1
75209,train,4
75210,train,4
75211,train,1
75212,train,5
75213,train,0
75214,train,1
75215,train,0
75216,train,1
75217,train,1
75218,train,2
75219,train,2
75220,train,0
75221,train,1
75222,train,1
75223,train,1
75224,train,0
75225,train,0
75226,train,0
75227,train,0
75228,train,2
75229,train,3
75230,train,5
75231,train,3
75232,train,3
75233,train,1
75234,train,1
75235,train,1
75236,train,0
75237,train,2
75238,train,4
75239,train,1
75240,train,4
75241,train,1
75242,train,0
75243,train,0
75244,train,3
75245,train,1
75246,train,1
75247,train,2
75248,train,4
75249,train,4
75250,train,2
75251,train,4
75252,train,0
75253,train,5
75254,train,0
75255,train,5
75256,train,4
75257,train,1
75258,train,1
75259,train,0
75260,train,1
75261,train,1
75262,train,1
75263,train,0
75264,train,2
75265,train,4
75266,train,0
75267,train,5
75268,train,0
75269,train,4
75270,train,5
75271,train,5
75272,train,1
75273,train,2
75274,train,1
75275,train,2
75276,train,2
75277,train,1
75278,train,4
75279,train,0
75280,train,4
75281,train,5
75282,train,0
75283,train,5
75284,train,1
75285,train,0
75286,train,1
75287,train,0
75288,train,4
75289,train,5
75290,train,0
75291,train,4
75292,train,0
75293,train,5
75294,train,1
75295,train,1
75296,train,1
75297,train,1
75298,train,0
75299,train,1
75300,train,1
75301,train,4
75302,train,2
75303,train,4
75304,train,5
75305,train,1
75306,train,4
75307,train,5
75308,train,1
75309,train,3
75310,train,2
75311,train,0
75312,train,4
75313,train,4
75314,train,5
75315,train,0
75316,train,0
75317,train,0
75318,train,4
75319,train,1
75320,train,0
75321,train,0
75322,train,0
75323,train,5
75324,train,1
75325,train,4
75326,train,4
75327,train,4
75328,train,1
75329,train,3
75330,train,1
75331,train,1
75332,train,2
75333,train,1
75334,train,5
75335,train,1
75336,train,2
75337,train,5
75338,train,4
75339,train,1
75340,train,1
75341,train,2
75342,train,1
75343,train,1
75344,train,0
75345,train,5
75346,train,0
75347,train,4
75348,train,0
75349,train,4
75350,train,2
75351,train,2
75352,train,1
75353,train,5
75354,train,1
75355,train,1
75356,train,1
75357,train,5
75358,train,5
75359,train,1
75360,train,1
75361,train,0
75362,train,1
75363,train,5
75364,train,0
75365,train,1
75366,train,3
75367,train,1
75368,train,5
75369,train,0
75370,train,4
75371,train,4
75372,train,0
75373,train,5
75374,train,3
75375,train,0
75376,train,3
75377,train,1
75378,train,1
75379,train,3
75380,train,0
75381,train,1
75382,train,1
75383,train,5
75384,train,2
75385,train,2
75386,train,5
75387,train,1
75388,train,4
75389,train,5
75390,train,0
75391,train,1
75392,train,1
75393,train,5
75394,train,1
75395,train,1
75396,train,0
75397,train,1
75398,train,1
75399,train,4
75400,train,5
75401,train,4
75402,train,1
75403,train,5
75404,train,4
75405,train,1
75406,train,2
75407,train,1
75408,train,0
75409,train,5
75410,train,0
75411,train,1
75412,train,4
75413,train,5
75414,train,4
75415,train,0
75416,train,2
75417,train,5
75418,train,5
75419,train,5
75420,train,2
75421,train,1
75422,train,1
75423,train,1
75424,train,1
75425,train,1
75426,train,2
75427,train,0
75428,train,4
75429,train,2
75430,train,0
75431,train,4
75432,train,3
75433,train,5
75434,train,3
75435,train,4
75436,train,2
75437,train,1
75438,train,1
75439,train,1
75440,train,4
75441,train,5
75442,train,1
75443,train,5
75444,train,5
75445,train,5
75446,train,0
75447,train,0
75448,train,4
75449,train,4
75450,train,0
75451,train,5
75452,train,5
75453,train,1
75454,train,2
75455,train,1
75456,train,4
75457,train,1
75458,train,0
75459,train,0
75460,train,1
75461,train,0
75462,train,3
75463,train,0
75464,train,0
75465,train,5
75466,train,3
75467,train,4
75468,train,2
75469,train,1
75470,train,4
75471,train,1
75472,train,1
75473,train,2
75474,train,1
75475,train,1
75476,train,2
75477,train,5
75478,train,1
75479,train,4
75480,train,1
75481,train,1
75482,train,2
75483,train,1
75484,train,1
75485,train,2
75486,train,5
75487,train,0
75488,train,1
75489,train,0
75490,train,2
75491,train,1
75492,train,1
75493,train,2
75494,train,1
75495,train,4
75496,train,4
75497,train,2
75498,train,2
75499,train,0
75500,train,2
75501,train,1
75502,train,1
75503,train,2
75504,train,1
75505,train,5
75506,train,1
75507,train,3
75508,train,1
75509,train,5
75510,train,4
75511,train,2
75512,train,1
75513,train,0
75514,train,0
75515,train,5
75516,train,2
75517,train,4
75518,train,0
75519,train,4
75520,train,0
75521,train,1
75522,train,0
75523,train,4
75524,train,4
75525,train,1
75526,train,4
75527,train,0
75528,train,1
75529,train,1
75530,train,2
75531,train,1
75532,train,4
75533,train,4
75534,train,2
75535,train,1
75536,train,1
75537,train,3
75538,train,1
75539,train,0
75540,train,1
75541,train,4
75542,train,1
75543,train,2
75544,train,0
75545,train,4
75546,train,5
75547,train,1
75548,train,1
75549,train,2
75550,train,0
75551,train,2
75552,train,5
75553,train,4
75554,train,2
75555,train,0
75556,train,1
75557,train,1
75558,train,5
75559,train,5
75560,train,5
75561,train,0
75562,train,0
75563,train,4
75564,train,1
75565,train,3
75566,train,4
75567,train,5
75568,train,0
75569,train,1
75570,train,1
75571,train,1
75572,train,5
75573,train,3
75574,train,2
75575,train,1
75576,train,0
75577,train,1
75578,train,5
75579,train,1
75580,train,1
75581,train,4
75582,train,1
75583,train,5
75584,train,5
75585,train,5
75586,train,3
75587,train,0
75588,train,2
75589,train,0
75590,train,3
75591,train,1
75592,train,4
75593,train,5
75594,train,1
75595,train,5
75596,train,2
75597,train,0
75598,train,3
75599,train,0
75600,train,3
75601,train,4
75602,train,0
75603,train,1
75604,train,1
75605,train,1
75606,train,1
75607,train,1
75608,train,5
75609,train,3
75610,train,1
75611,train,2
75612,train,4
75613,train,5
75614,train,5
75615,train,1
75616,train,0
75617,train,0
75618,train,3
75619,train,4
75620,train,1
75621,train,1
75622,train,5
75623,train,5
75624,train,0
75625,train,5
75626,train,1
75627,train,4
75628,train,0
75629,train,1
75630,train,5
75631,train,0
75632,train,2
75633,train,1
75634,train,0
75635,train,0
75636,train,1
75637,train,0
75638,train,1
75639,train,1
75640,train,0
75641,train,1
75642,train,1
75643,train,3
75644,train,0
75645,train,0
75646,train,0
75647,train,1
75648,train,1
75649,train,1
75650,train,0
75651,train,4
75652,train,1
75653,train,1
75654,train,2
75655,train,1
75656,train,1
75657,train,1
75658,train,2
75659,train,1
75660,train,5
75661,train,1
75662,train,5
75663,train,5
75664,train,1
75665,train,5
75666,train,4
75667,train,1
75668,train,4
75669,train,2
75670,train,5
75671,train,4
75672,train,2
75673,train,5
75674,train,1
75675,train,3
75676,train,1
75677,train,4
75678,train,4
75679,train,1
75680,train,3
75681,train,1
75682,train,5
75683,train,1
75684,train,4
75685,train,1
75686,train,4
75687,train,3
75688,train,2
75689,train,2
75690,train,5
75691,train,5
75692,train,5
75693,train,5
75694,train,0
75695,train,1
75696,train,0
75697,train,1
75698,train,2
75699,train,5
75700,train,0
75701,train,4
75702,train,5
75703,train,5
75704,train,4
75705,train,1
75706,train,5
75707,train,4
75708,train,3
75709,train,5
75710,train,4
75711,train,4
75712,train,4
75713,train,4
75714,train,2
75715,train,4
75716,train,1
75717,train,1
75718,train,1
75719,train,0
75720,train,0
75721,train,4
75722,train,0
75723,train,2
75724,train,2
75725,train,1
75726,train,0
75727,train,1
75728,train,4
75729,train,2
75730,train,4
75731,train,1
75732,train,2
75733,train,5
75734,train,2
75735,train,2
75736,train,5
75737,train,0
75738,train,3
75739,train,5
75740,train,4
75741,train,1
75742,train,2
75743,train,5
75744,train,5
75745,train,0
75746,train,3
75747,train,2
75748,train,1
75749,train,0
75750,train,2
75751,train,5
75752,train,3
75753,train,5
75754,train,2
